kernel,impl,mode,result,failed_vlens
volk_32f_accumulator_s32f,u_sse,impl,FAIL,36 1000003 
volk_32f_accumulator_s32f,generic,misaligned,ok,
volk_32f_accumulator_s32f,u_avx,misaligned,ok,
volk_32f_accumulator_s32f,u_avx512f,misaligned,ok,
volk_32f_accumulator_s32f,u_sse,misaligned,ok,
volk_32f_acos_32f,a_avx,canary,ok,
volk_32f_acos_32f,a_avx2_fma,canary,ok,
volk_32f_acos_32f,a_avx512,canary,ok,
volk_32f_acos_32f,a_sse4_1,canary,ok,
volk_32f_acos_32f,generic,canary,ok,
volk_32f_acos_32f,u_avx,canary,ok,
volk_32f_acos_32f,u_avx2_fma,canary,ok,
volk_32f_acos_32f,u_avx512,canary,ok,
volk_32f_acos_32f,u_sse4_1,canary,ok,
volk_32f_acos_32f,a_avx,immutable,ok,
volk_32f_acos_32f,a_avx2_fma,immutable,ok,
volk_32f_acos_32f,a_avx512,immutable,ok,
volk_32f_acos_32f,a_sse4_1,immutable,ok,
volk_32f_acos_32f,generic,immutable,ok,
volk_32f_acos_32f,u_avx,immutable,ok,
volk_32f_acos_32f,u_avx2_fma,immutable,ok,
volk_32f_acos_32f,u_avx512,immutable,ok,
volk_32f_acos_32f,u_sse4_1,immutable,ok,
volk_32f_acos_32f,a_avx,impl,ok,
volk_32f_acos_32f,a_avx2_fma,impl,ok,
volk_32f_acos_32f,a_avx512,impl,ok,
volk_32f_acos_32f,a_sse4_1,impl,ok,
volk_32f_acos_32f,generic,impl,ok,
volk_32f_acos_32f,u_avx,impl,ok,
volk_32f_acos_32f,u_avx2_fma,impl,ok,
volk_32f_acos_32f,u_avx512,impl,ok,
volk_32f_acos_32f,u_sse4_1,impl,ok,
volk_32f_acos_32f,generic,misaligned,ok,
volk_32f_acos_32f,u_avx,misaligned,ok,
volk_32f_acos_32f,u_avx2_fma,misaligned,ok,
volk_32f_acos_32f,u_avx512,misaligned,ok,
volk_32f_acos_32f,u_sse4_1,misaligned,ok,
volk_32f_asin_32f,a_avx,canary,ok,
volk_32f_asin_32f,a_avx2_fma,canary,ok,
volk_32f_asin_32f,a_avx512,canary,ok,
volk_32f_asin_32f,a_sse4_1,canary,ok,
volk_32f_asin_32f,generic,canary,ok,
volk_32f_asin_32f,u_avx,canary,ok,
volk_32f_asin_32f,u_avx2_fma,canary,ok,
volk_32f_asin_32f,u_avx512,canary,ok,
volk_32f_asin_32f,u_sse4_1,canary,ok,
volk_32f_asin_32f,a_avx,immutable,ok,
volk_32f_asin_32f,a_avx2_fma,immutable,ok,
volk_32f_asin_32f,a_avx512,immutable,ok,
volk_32f_asin_32f,a_sse4_1,immutable,ok,
volk_32f_asin_32f,generic,immutable,ok,
volk_32f_asin_32f,u_avx,immutable,ok,
volk_32f_asin_32f,u_avx2_fma,immutable,ok,
volk_32f_asin_32f,u_avx512,immutable,ok,
volk_32f_asin_32f,u_sse4_1,immutable,ok,
volk_32f_asin_32f,a_avx,impl,ok,
volk_32f_asin_32f,a_avx2_fma,impl,ok,
volk_32f_asin_32f,a_avx512,impl,ok,
volk_32f_asin_32f,a_sse4_1,impl,ok,
volk_32f_asin_32f,generic,impl,ok,
volk_32f_asin_32f,u_avx,impl,ok,
volk_32f_asin_32f,u_avx2_fma,impl,ok,
volk_32f_asin_32f,u_avx512,impl,ok,
volk_32f_asin_32f,u_sse4_1,impl,ok,
volk_32f_asin_32f,generic,misaligned,ok,
volk_32f_asin_32f,u_avx,misaligned,ok,
volk_32f_asin_32f,u_avx2_fma,misaligned,ok,
volk_32f_asin_32f,u_avx512,misaligned,ok,
volk_32f_asin_32f,u_sse4_1,misaligned,ok,
volk_32f_atan_32f,a_avx2,canary,ok,
volk_32f_atan_32f,a_avx2_fma,canary,ok,
volk_32f_atan_32f,a_avx512dq,canary,ok,
volk_32f_atan_32f,a_sse4_1,canary,ok,
volk_32f_atan_32f,generic,canary,ok,
volk_32f_atan_32f,polynomial,canary,ok,
volk_32f_atan_32f,u_avx2,canary,ok,
volk_32f_atan_32f,u_avx2_fma,canary,ok,
volk_32f_atan_32f,u_avx512dq,canary,ok,
volk_32f_atan_32f,u_sse4_1,canary,ok,
volk_32f_atan_32f,a_avx2,immutable,ok,
volk_32f_atan_32f,a_avx2_fma,immutable,ok,
volk_32f_atan_32f,a_avx512dq,immutable,ok,
volk_32f_atan_32f,a_sse4_1,immutable,ok,
volk_32f_atan_32f,generic,immutable,ok,
volk_32f_atan_32f,polynomial,immutable,ok,
volk_32f_atan_32f,u_avx2,immutable,ok,
volk_32f_atan_32f,u_avx2_fma,immutable,ok,
volk_32f_atan_32f,u_avx512dq,immutable,ok,
volk_32f_atan_32f,u_sse4_1,immutable,ok,
volk_32f_atan_32f,a_avx2,impl,FAIL,8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_atan_32f,a_avx2_fma,impl,FAIL,8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_atan_32f,a_avx512dq,impl,FAIL,16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_atan_32f,a_sse4_1,impl,FAIL,8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_atan_32f,generic,impl,ok,
volk_32f_atan_32f,polynomial,impl,ok,
volk_32f_atan_32f,u_avx2,impl,FAIL,8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_atan_32f,u_avx2_fma,impl,FAIL,8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_atan_32f,u_avx512dq,impl,FAIL,16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_atan_32f,u_sse4_1,impl,FAIL,8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_atan_32f,generic,misaligned,ok,
volk_32f_atan_32f,polynomial,misaligned,ok,
volk_32f_atan_32f,u_avx2,misaligned,ok,
volk_32f_atan_32f,u_avx2_fma,misaligned,ok,
volk_32f_atan_32f,u_avx512dq,misaligned,ok,
volk_32f_atan_32f,u_sse4_1,misaligned,ok,
volk_32f_binary_slicer_32i,a_avx,canary,ok,
volk_32f_binary_slicer_32i,a_sse2,canary,ok,
volk_32f_binary_slicer_32i,generic,canary,ok,
volk_32f_binary_slicer_32i,generic_branchless,canary,ok,
volk_32f_binary_slicer_32i,u_avx,canary,ok,
volk_32f_binary_slicer_32i,u_sse2,canary,ok,
volk_32f_binary_slicer_32i,a_avx,immutable,ok,
volk_32f_binary_slicer_32i,a_sse2,immutable,ok,
volk_32f_binary_slicer_32i,generic,immutable,ok,
volk_32f_binary_slicer_32i,generic_branchless,immutable,ok,
volk_32f_binary_slicer_32i,u_avx,immutable,ok,
volk_32f_binary_slicer_32i,u_sse2,immutable,ok,
volk_32f_binary_slicer_32i,a_avx,impl,ok,
volk_32f_binary_slicer_32i,a_sse2,impl,ok,
volk_32f_binary_slicer_32i,generic,impl,ok,
volk_32f_binary_slicer_32i,generic_branchless,impl,ok,
volk_32f_binary_slicer_32i,u_avx,impl,ok,
volk_32f_binary_slicer_32i,u_sse2,impl,ok,
volk_32f_binary_slicer_32i,generic,misaligned,ok,
volk_32f_binary_slicer_32i,generic_branchless,misaligned,ok,
volk_32f_binary_slicer_32i,u_avx,misaligned,ok,
volk_32f_binary_slicer_32i,u_sse2,misaligned,ok,
volk_32f_binary_slicer_8i,a_avx2,canary,ok,
volk_32f_binary_slicer_8i,a_sse2,canary,ok,
volk_32f_binary_slicer_8i,generic,canary,ok,
volk_32f_binary_slicer_8i,generic_branchless,canary,ok,
volk_32f_binary_slicer_8i,u_avx2,canary,ok,
volk_32f_binary_slicer_8i,u_sse2,canary,ok,
volk_32f_binary_slicer_8i,a_avx2,immutable,ok,
volk_32f_binary_slicer_8i,a_sse2,immutable,ok,
volk_32f_binary_slicer_8i,generic,immutable,ok,
volk_32f_binary_slicer_8i,generic_branchless,immutable,ok,
volk_32f_binary_slicer_8i,u_avx2,immutable,ok,
volk_32f_binary_slicer_8i,u_sse2,immutable,ok,
volk_32f_binary_slicer_8i,a_avx2,impl,ok,
volk_32f_binary_slicer_8i,a_sse2,impl,ok,
volk_32f_binary_slicer_8i,generic,impl,ok,
volk_32f_binary_slicer_8i,generic_branchless,impl,ok,
volk_32f_binary_slicer_8i,u_avx2,impl,ok,
volk_32f_binary_slicer_8i,u_sse2,impl,ok,
volk_32f_binary_slicer_8i,generic,misaligned,ok,
volk_32f_binary_slicer_8i,generic_branchless,misaligned,ok,
volk_32f_binary_slicer_8i,u_avx2,misaligned,ok,
volk_32f_binary_slicer_8i,u_sse2,misaligned,ok,
volk_32f_convert_64f,a_avx,canary,ok,
volk_32f_convert_64f,a_sse2,canary,ok,
volk_32f_convert_64f,generic,canary,ok,
volk_32f_convert_64f,u_avx,canary,ok,
volk_32f_convert_64f,u_sse2,canary,ok,
volk_32f_convert_64f,a_avx,immutable,ok,
volk_32f_convert_64f,a_sse2,immutable,ok,
volk_32f_convert_64f,generic,immutable,ok,
volk_32f_convert_64f,u_avx,immutable,ok,
volk_32f_convert_64f,u_sse2,immutable,ok,
volk_32f_convert_64f,a_avx,impl,ok,
volk_32f_convert_64f,a_sse2,impl,ok,
volk_32f_convert_64f,generic,impl,ok,
volk_32f_convert_64f,u_avx,impl,ok,
volk_32f_convert_64f,u_sse2,impl,ok,
volk_32f_convert_64f,generic,misaligned,ok,
volk_32f_convert_64f,u_avx,misaligned,ok,
volk_32f_convert_64f,u_sse2,misaligned,ok,
volk_32f_cos_32f,a_avx2,canary,ok,
volk_32f_cos_32f,a_avx2_fma,canary,ok,
volk_32f_cos_32f,a_avx512f,canary,ok,
volk_32f_cos_32f,a_sse4_1,canary,ok,
volk_32f_cos_32f,generic,canary,ok,
volk_32f_cos_32f,polynomial,canary,ok,
volk_32f_cos_32f,u_avx2,canary,ok,
volk_32f_cos_32f,u_avx2_fma,canary,ok,
volk_32f_cos_32f,u_avx512f,canary,ok,
volk_32f_cos_32f,u_sse4_1,canary,ok,
volk_32f_cos_32f,a_avx2,immutable,ok,
volk_32f_cos_32f,a_avx2_fma,immutable,ok,
volk_32f_cos_32f,a_avx512f,immutable,ok,
volk_32f_cos_32f,a_sse4_1,immutable,ok,
volk_32f_cos_32f,generic,immutable,ok,
volk_32f_cos_32f,polynomial,immutable,ok,
volk_32f_cos_32f,u_avx2,immutable,ok,
volk_32f_cos_32f,u_avx2_fma,immutable,ok,
volk_32f_cos_32f,u_avx512f,immutable,ok,
volk_32f_cos_32f,u_sse4_1,immutable,ok,
volk_32f_cos_32f,a_avx2,impl,ok,
volk_32f_cos_32f,a_avx2_fma,impl,ok,
volk_32f_cos_32f,a_avx512f,impl,ok,
volk_32f_cos_32f,a_sse4_1,impl,ok,
volk_32f_cos_32f,generic,impl,ok,
volk_32f_cos_32f,polynomial,impl,ok,
volk_32f_cos_32f,u_avx2,impl,ok,
volk_32f_cos_32f,u_avx2_fma,impl,ok,
volk_32f_cos_32f,u_avx512f,impl,ok,
volk_32f_cos_32f,u_sse4_1,impl,ok,
volk_32f_cos_32f,generic,misaligned,ok,
volk_32f_cos_32f,polynomial,misaligned,ok,
volk_32f_cos_32f,u_avx2,misaligned,ok,
volk_32f_cos_32f,u_avx2_fma,misaligned,ok,
volk_32f_cos_32f,u_avx512f,misaligned,ok,
volk_32f_cos_32f,u_sse4_1,misaligned,ok,
volk_32f_exp_32f,a_sse2,canary,ok,
volk_32f_exp_32f,generic,canary,ok,
volk_32f_exp_32f,u_sse2,canary,ok,
volk_32f_exp_32f,a_sse2,immutable,ok,
volk_32f_exp_32f,generic,immutable,ok,
volk_32f_exp_32f,u_sse2,immutable,ok,
volk_32f_exp_32f,a_sse2,impl,ok,
volk_32f_exp_32f,generic,impl,ok,
volk_32f_exp_32f,u_sse2,impl,ok,
volk_32f_exp_32f,generic,misaligned,ok,
volk_32f_exp_32f,u_sse2,misaligned,ok,
volk_32f_expfast_32f,a_avx,canary,ok,
volk_32f_expfast_32f,a_avx_fma,canary,ok,
volk_32f_expfast_32f,a_sse4_1,canary,ok,
volk_32f_expfast_32f,generic,canary,ok,
volk_32f_expfast_32f,u_avx,canary,ok,
volk_32f_expfast_32f,u_avx_fma,canary,ok,
volk_32f_expfast_32f,u_sse4_1,canary,ok,
volk_32f_expfast_32f,a_avx,immutable,ok,
volk_32f_expfast_32f,a_avx_fma,immutable,ok,
volk_32f_expfast_32f,a_sse4_1,immutable,ok,
volk_32f_expfast_32f,generic,immutable,ok,
volk_32f_expfast_32f,u_avx,immutable,ok,
volk_32f_expfast_32f,u_avx_fma,immutable,ok,
volk_32f_expfast_32f,u_sse4_1,immutable,ok,
volk_32f_expfast_32f,a_avx,impl,FAIL,8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_expfast_32f,a_avx_fma,impl,FAIL,8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_expfast_32f,a_sse4_1,impl,FAIL,4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_expfast_32f,generic,impl,ok,
volk_32f_expfast_32f,u_avx,impl,FAIL,8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_expfast_32f,u_avx_fma,impl,FAIL,8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_expfast_32f,u_sse4_1,impl,FAIL,4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_expfast_32f,generic,misaligned,ok,
volk_32f_expfast_32f,u_avx,misaligned,ok,
volk_32f_expfast_32f,u_avx_fma,misaligned,ok,
volk_32f_expfast_32f,u_sse4_1,misaligned,ok,
volk_32f_index_max_16u,a_avx,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_index_max_16u,a_avx512f,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_index_max_16u,a_sse,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_index_max_16u,a_sse4_1,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_index_max_16u,generic,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_index_max_16u,u_avx,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_index_max_16u,u_avx512f,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_index_max_16u,a_avx,immutable,ok,
volk_32f_index_max_16u,a_avx512f,immutable,ok,
volk_32f_index_max_16u,a_sse,immutable,ok,
volk_32f_index_max_16u,a_sse4_1,immutable,ok,
volk_32f_index_max_16u,generic,immutable,ok,
volk_32f_index_max_16u,u_avx,immutable,ok,
volk_32f_index_max_16u,u_avx512f,immutable,ok,
volk_32f_index_max_16u,a_avx,impl,ok,
volk_32f_index_max_16u,a_avx512f,impl,ok,
volk_32f_index_max_16u,a_sse,impl,ok,
volk_32f_index_max_16u,a_sse4_1,impl,ok,
volk_32f_index_max_16u,generic,impl,ok,
volk_32f_index_max_16u,u_avx,impl,ok,
volk_32f_index_max_16u,u_avx512f,impl,ok,
volk_32f_index_max_16u,generic,misaligned,ok,
volk_32f_index_max_16u,u_avx,misaligned,ok,
volk_32f_index_max_16u,u_avx512f,misaligned,ok,
volk_32f_index_max_32u,a_avx,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_index_max_32u,a_avx512f,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_index_max_32u,a_sse,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_index_max_32u,a_sse4_1,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_index_max_32u,generic,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_index_max_32u,u_avx,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_index_max_32u,u_avx512f,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_index_max_32u,u_sse,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_index_max_32u,u_sse4_1,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_index_max_32u,a_avx,immutable,ok,
volk_32f_index_max_32u,a_avx512f,immutable,ok,
volk_32f_index_max_32u,a_sse,immutable,ok,
volk_32f_index_max_32u,a_sse4_1,immutable,ok,
volk_32f_index_max_32u,generic,immutable,ok,
volk_32f_index_max_32u,u_avx,immutable,ok,
volk_32f_index_max_32u,u_avx512f,immutable,ok,
volk_32f_index_max_32u,u_sse,immutable,ok,
volk_32f_index_max_32u,u_sse4_1,immutable,ok,
volk_32f_index_max_32u,a_avx,impl,ok,
volk_32f_index_max_32u,a_avx512f,impl,ok,
volk_32f_index_max_32u,a_sse,impl,ok,
volk_32f_index_max_32u,a_sse4_1,impl,ok,
volk_32f_index_max_32u,generic,impl,ok,
volk_32f_index_max_32u,u_avx,impl,ok,
volk_32f_index_max_32u,u_avx512f,impl,ok,
volk_32f_index_max_32u,u_sse,impl,ok,
volk_32f_index_max_32u,u_sse4_1,impl,ok,
volk_32f_index_max_32u,generic,misaligned,ok,
volk_32f_index_max_32u,u_avx,misaligned,ok,
volk_32f_index_max_32u,u_avx512f,misaligned,ok,
volk_32f_index_max_32u,u_sse,misaligned,ok,
volk_32f_index_max_32u,u_sse4_1,misaligned,ok,
volk_32f_index_min_16u,a_avx,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_index_min_16u,a_avx512f,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_index_min_16u,a_sse,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_index_min_16u,a_sse4_1,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_index_min_16u,generic,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_index_min_16u,u_avx,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_index_min_16u,u_avx512f,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_index_min_16u,a_avx,immutable,ok,
volk_32f_index_min_16u,a_avx512f,immutable,ok,
volk_32f_index_min_16u,a_sse,immutable,ok,
volk_32f_index_min_16u,a_sse4_1,immutable,ok,
volk_32f_index_min_16u,generic,immutable,ok,
volk_32f_index_min_16u,u_avx,immutable,ok,
volk_32f_index_min_16u,u_avx512f,immutable,ok,
volk_32f_index_min_16u,a_avx,impl,ok,
volk_32f_index_min_16u,a_avx512f,impl,ok,
volk_32f_index_min_16u,a_sse,impl,ok,
volk_32f_index_min_16u,a_sse4_1,impl,ok,
volk_32f_index_min_16u,generic,impl,ok,
volk_32f_index_min_16u,u_avx,impl,ok,
volk_32f_index_min_16u,u_avx512f,impl,ok,
volk_32f_index_min_16u,generic,misaligned,ok,
volk_32f_index_min_16u,u_avx,misaligned,ok,
volk_32f_index_min_16u,u_avx512f,misaligned,ok,
volk_32f_index_min_32u,a_avx,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_index_min_32u,a_avx512f,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_index_min_32u,a_sse,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_index_min_32u,a_sse4_1,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_index_min_32u,generic,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_index_min_32u,u_avx,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_index_min_32u,u_avx512f,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_index_min_32u,u_sse,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_index_min_32u,u_sse4_1,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 
volk_32f_index_min_32u,a_avx,immutable,ok,
volk_32f_index_min_32u,a_avx512f,immutable,ok,
volk_32f_index_min_32u,a_sse,immutable,ok,
volk_32f_index_min_32u,a_sse4_1,immutable,ok,
volk_32f_index_min_32u,generic,immutable,ok,
volk_32f_index_min_32u,u_avx,immutable,ok,
volk_32f_index_min_32u,u_avx512f,immutable,ok,
volk_32f_index_min_32u,u_sse,immutable,ok,
volk_32f_index_min_32u,u_sse4_1,immutable,ok,
volk_32f_index_min_32u,a_avx,impl,ok,
volk_32f_index_min_32u,a_avx512f,impl,ok,
volk_32f_index_min_32u,a_sse,impl,ok,
volk_32f_index_min_32u,a_sse4_1,impl,ok,
volk_32f_index_min_32u,generic,impl,ok,
volk_32f_index_min_32u,u_avx,impl,ok,
volk_32f_index_min_32u,u_avx512f,impl,ok,
volk_32f_index_min_32u,u_sse,impl,ok,
volk_32f_index_min_32u,u_sse4_1,impl,ok,
volk_32f_index_min_32u,generic,misaligned,ok,
volk_32f_index_min_32u,u_avx,misaligned,ok,
volk_32f_index_min_32u,u_avx512f,misaligned,ok,
volk_32f_index_min_32u,u_sse,misaligned,ok,
volk_32f_index_min_32u,u_sse4_1,misaligned,ok,
volk_32f_invsqrt_32f,Q_rsqrt,canary,ok,
volk_32f_invsqrt_32f,a_avx,canary,ok,
volk_32f_invsqrt_32f,a_avx2,canary,ok,
volk_32f_invsqrt_32f,a_avx512f,canary,ok,
volk_32f_invsqrt_32f,a_sse,canary,ok,
volk_32f_invsqrt_32f,generic,canary,ok,
volk_32f_invsqrt_32f,recip_sqrt,canary,ok,
volk_32f_invsqrt_32f,u_avx,canary,ok,
volk_32f_invsqrt_32f,u_avx2,canary,ok,
volk_32f_invsqrt_32f,u_avx512f,canary,ok,
volk_32f_invsqrt_32f,u_sse,canary,ok,
volk_32f_invsqrt_32f,Q_rsqrt,immutable,ok,
volk_32f_invsqrt_32f,a_avx,immutable,ok,
volk_32f_invsqrt_32f,a_avx2,immutable,ok,
volk_32f_invsqrt_32f,a_avx512f,immutable,ok,
volk_32f_invsqrt_32f,a_sse,immutable,ok,
volk_32f_invsqrt_32f,generic,immutable,ok,
volk_32f_invsqrt_32f,recip_sqrt,immutable,ok,
volk_32f_invsqrt_32f,u_avx,immutable,ok,
volk_32f_invsqrt_32f,u_avx2,immutable,ok,
volk_32f_invsqrt_32f,u_avx512f,immutable,ok,
volk_32f_invsqrt_32f,u_sse,immutable,ok,
volk_32f_invsqrt_32f,Q_rsqrt,impl,ok,
volk_32f_invsqrt_32f,a_avx,impl,FAIL,2 3 4 5 6 7 
volk_32f_invsqrt_32f,a_avx2,impl,FAIL,2 3 4 5 6 7 
volk_32f_invsqrt_32f,a_avx512f,impl,FAIL,2 3 4 5 6 7 8 9 10 11 12 13 14 15 
volk_32f_invsqrt_32f,a_sse,impl,FAIL,2 3 
volk_32f_invsqrt_32f,generic,impl,ok,
